Diena,Shama,13777228,Diena.Shama@college.harvard.edu,10
Zondra,Cadmar,12486497,Zondra.Cadmar@college.harvard.edu,10
Collen,Garek,17585948,Collen.Garek@college.harvard.edu,10
Keelia,Ricki,11961947,Keelia.Ricki@college.harvard.edu,10
Patricia,Schalles,11917293,Patricia.Schalles@college.harvard.edu,10
Lizzie,Brunell,11196935,Lizzie.Brunell@college.harvard.edu,10
Chickie,Chandler,17953550,Chickie.Chandler@college.harvard.edu,10
Agathe,Maribeth,10512634,Agathe.Maribeth@college.harvard.edu,10
Willetta,Lay,10596364,Willetta.Lay@college.harvard.edu,10
Olwen,Pauly,12585710,Olwen.Pauly@college.harvard.edu,10
Donnie,Mata,11161830,Donnie.Mata@college.harvard.edu,10
Kittie,Seumas,17227745,Kittie.Seumas@college.harvard.edu,10
Agathe,Zachary,10057785,Agathe.Zachary@college.harvard.edu,10
Vevay,Sancho,15364919,Vevay.Sancho@college.harvard.edu,10
Carol-Jean,Eno,15376129,Carol-Jean.Eno@college.harvard.edu,10
Dale,Podvin,15623256,Dale.Podvin@college.harvard.edu,10
Valeda,Fiester,14512673,Valeda.Fiester@college.harvard.edu,10
Kary,Valerio,17362838,Kary.Valerio@college.harvard.edu,10
Louella,Eachern,11791568,Louella.Eachern@college.harvard.edu,10
Betta,Cullin,14207386,Betta.Cullin@college.harvard.edu,10
Tarra,Emmy,19126333,Tarra.Emmy@college.harvard.edu,10
Lila,Bergman,18979745,Lila.Bergman@college.harvard.edu,10
Hannis,Huggins,18598141,Hannis.Huggins@college.harvard.edu,10
Blake,Fredi,12897689,Blake.Fredi@college.harvard.edu,10
Rubie,Sandye,18111496,Rubie.Sandye@college.harvard.edu,10
Berget,Charity,14398281,Berget.Charity@college.harvard.edu,10
Consuela,Haerr,13072923,Consuela.Haerr@college.harvard.edu,10
Alameda,Pozzy,11272947,Alameda.Pozzy@college.harvard.edu,10
Hyacinthe,Ardeha,10077366,Hyacinthe.Ardeha@college.harvard.edu,10
Esmeralda,Nikaniki,16722854,Esmeralda.Nikaniki@college.harvard.edu,10
Shaine,Meli,15484522,Shaine.Meli@college.harvard.edu,10
Sharlene,Carolin,12191886,Sharlene.Carolin@college.harvard.edu,10
Lolita,Rheingold,12345849,Lolita.Rheingold@college.harvard.edu,10
Xylina,Even,13230029,Xylina.Even@college.harvard.edu,10
Corina,Khorma,18801221,Corina.Khorma@college.harvard.edu,10
Sherrie,Brenn,18386637,Sherrie.Brenn@college.harvard.edu,10
